Jumlah_ART;Jumlah_Keluarga;sta_bangunan;sta_lahan;luas_lantai;lantai;dinding;kondisi_dinding;atap;kondisi_atap;jumlah_kamar;sumber_airminum;cara_peroleh_airminum;sumber_penerangan;daya;bb_masak;fasbab;kloset;buang_tinja;ada_tabung_gas;ada_lemari_es;ada_ac;ada_pemanas;ada_telepon;ada_tv;ada_emas;ada_laptop;ada_sepeda;ada_motor;ada_mobil;ada_perahu;ada_motor_tempel;ada_perahu_motor;ada_kapal;aset_tak_bergerak;luas_atb;rumah_lain;jumlah_sapi;jumlah_kerbau;jumlah_kambing;sta_art_usaha;desil_susenas
4;1;Milik Sendiri;Milik Sendiri;35;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Ada;Tidak Menerima Bantuan
5;1;Milik Sendiri;Milik Sendiri;50;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;40;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Tidak Ada;Menerima Bantuan
8;2;Milik Sendiri;Milik Sendiri;35;Keramik;Tembok;Bagus/Kualitas Tinggi;Asbes;Bagus/Kualitas Tinggi;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;100;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;40;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;Lainnya;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;60;Tidak Ada;0;0;0;Ada;Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;54;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Bagus/Kualitas Tinggi;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;4;Tidak Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;46;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Tidak Ada;Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;45;Keramik;Tembok;Bagus/Kualitas Tinggi;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;45;Tidak Ada;0;0;0;Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;40;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;60;Tidak Ada;0;0;10;Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Orang Lain;54;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Bagus/Kualitas Tinggi;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;400;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;42;Ubin/Tegel/Teraso;Anyaman Bambu;0;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;62;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;35;Ubin/Tegel/Teraso;Plesteran Anyaman Bambu/Kawat;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;400;Tidak Ada;0;0;0;Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;42;Keramik;Tembok;Jelek/Kualitas Rendah;Asbes;Jelek/Kualitas Rendah;2;Sumur Terlindung;Langganan;Listrik PLN;450 Watt;Kayu Bakar;Bersama;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Tidak Ada;Menerima Bantuan
2;1;Milik Sendiri;Milik Orang Lain;45;Ubin/Tegel/Teraso;Tembok;Jelek/Kualitas Rendah;Asbes;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;70;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
5;1;Milik Sendiri;Milik Sendiri;81;Keramik;Tembok;Bagus/Kualitas Tinggi;Genteng Tanah Liat;Bagus/Kualitas Tinggi;4;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas > Gas 3 Kg Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;60;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
3;1;Bebas Sewa;Lainnya;45;Ubin/Tegel/Teraso;Tembok;Bagus/Kualitas Tinggi;Genteng Tanah Liat;Bagus/Kualitas Tinggi;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;60;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;45;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;68;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
6;1;Milik Sendiri;Milik Sendiri;42;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;52;Tidak Ada;0;0;0;Tidak Ada;Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;45;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;70;Tidak Ada;0;0;3;Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;54;Keramik;Tembok;Jelek/Kualitas Rendah;Asbes;Bagus/Kualitas Tinggi;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;4000;Tidak Ada;0;0;0;Tidak Ada;Menerima Bantuan
1;1;Milik Sendiri;Milik Sendiri;60;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas > Gas 3 Kg Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;120;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
5;1;Milik Sendiri;Milik Sendiri;55;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Tidak Ada;Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;42;Ubin/Tegel/Teraso;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;100;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;40;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Tidak Ada;Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;36;Ubin/Tegel/Teraso;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;54;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
5;1;Milik Sendiri;Milik Sendiri;110;Keramik;Tembok;Bagus/Kualitas Tinggi;Genteng Tanah Liat;Bagus/Kualitas Tinggi;4;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;220;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Orang Lain;54;Keramik;Tembok;Jelek/Kualitas Rendah;Asbes;Bagus/Kualitas Tinggi;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas > Gas 3 Kg Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;60;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Tidak Ada;Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;50;Keramik;Tembok;Bagus/Kualitas Tinggi;Asbes;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;2;Tidak Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;56;Ubin/Tegel/Teraso;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;84;Tidak Ada;0;0;4;Tidak Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;80;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;Kolam/Sawah/Sungai/Danau/Laut;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;160;Tidak Ada;0;0;0;Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;36;Keramik;Tembok;Jelek/Kualitas Rendah;Asbes;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Umum;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;54;Tidak Ada;0;0;5;Ada;Tidak Menerima Bantuan
8;1;Milik Sendiri;Milik Sendiri;40;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;Lubang Tanah;Tidak Ada;Ada;Tidak ada;Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;120;Tidak Ada;0;0;0;Ada;Menerima Bantuan
6;1;Milik Sendiri;Milik Sendiri;35;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Tidak Ada;Menerima Bantuan
2;1;Milik Sendiri;Milik Sendiri;35;Ubin/Tegel/Teraso;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;550;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;60;Keramik;Tembok;Bagus/Kualitas Tinggi;Genteng Tanah Liat;Bagus/Kualitas Tinggi;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;200;Tidak Ada;0;0;3;Ada;Tidak Menerima Bantuan
2;1;Milik Sendiri;Milik Sendiri;42;Semen/Bata Merah;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;3;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;2255;Tidak Ada;0;0;0;Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;50;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Bagus/Kualitas Tinggi;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;SPAL;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;120;Tidak Ada;0;0;0;Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;32;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;Pantai/Tanah Lapang/Kebun;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;3600;Tidak Ada;0;0;0;Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Orang Lain;50;Semen/Bata Merah;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;SPAL;Tidak Ada;Ada;Tidak ada;Tidak Ada;Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;800;Tidak Ada;0;0;0;Ada;Tidak Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;40;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;Kolam/Sawah/Sungai/Danau/Laut;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;120;Tidak Ada;0;0;0;Ada;Menerima Bantuan
4;1;Milik Sendiri;Milik Sendiri;365;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Gas 3 Kg;Sendiri;Leher Angsa;Kolam/Sawah/Sungai/Danau/Laut;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;65;Tidak Ada;0;0;0;Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;45;Ubin/Tegel/Teraso;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Sumur Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;Kolam/Sawah/Sungai/Danau/Laut;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;1351;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
2;1;Milik Sendiri;Milik Sendiri;45;Ubin/Tegel/Teraso;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Air Kemasan Bermerek0;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Bersama;Cemplung/Cubluk;Pantai/Tanah Lapang/Kebun;Tidak Ada;Tidak ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;67;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;45;Keramik;Tembok;Bagus/Kualitas Tinggi;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Mata Air Tak Terlindung;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Sendiri;Leher Angsa;Kolam/Sawah/Sungai/Danau/Laut;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Ada;2000;Tidak Ada;0;0;0;Tidak Ada;Tidak Menerima Bantuan
3;1;Milik Sendiri;Milik Sendiri;38;Keramik;Tembok;Jelek/Kualitas Rendah;Genteng Tanah Liat;Jelek/Kualitas Rendah;2;Air Kemasan Bermerek0;Tidak Membeli;Listrik PLN;450 Watt;Kayu Bakar;Tidak Ada;0;Lainnya;Tidak Ada;Ada;Tidak ada;Tidak Ada;Tidak Ada;Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;Tidak Ada;0;Tidak Ada;0;0;0;Tidak Ada;Menerima Bantuan
