Jumlah_ART,Jumlah_Keluarga,sta_bangunan,sta_lahan,luas_lantai,lantai,dinding,kondisi_dinding,atap,kondisi_atap,jumlah_kamar,sumber_airminum,cara_peroleh_airminum,sumber_penerangan,daya,bb_masak,fasbab,kloset,buang_tinja,ada_tabung_gas,ada_lemari_es,ada_ac,ada_pemanas,ada_telepon,ada_tv,ada_emas,ada_laptop,ada_sepeda,ada_motor,ada_mobil,ada_perahu,ada_motor_tempel,ada_perahu_motor,ada_kapal,aset_tak_bergerak,luas_atb,rumah_lain,jumlah_sapi,jumlah_kerbau,jumlah_kambing,sta_art_usaha,desil_susenas
5,1,1,1,65,3,1,1,5,1,3,6,4,1,4,3,1,0,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5000,1,0,0,0,0,1
3,1,1,1,80,3,1,2,5,2,2,6,4,1,4,3,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1280,1,0,0,0,1,0
3,1,1,1,72,2,1,2,5,2,2,9,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,5272,1,0,0,0,0,0
4,1,1,1,80,6,5,2,5,2,2,9,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,1,1
5,1,1,1,54,3,1,2,5,2,2,8,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2554,1,0,0,0,0,1
2,1,1,1,48,3,1,2,5,2,2,9,4,1,4,3,1,4,4,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,48,1,0,0,0,1,0
4,1,1,1,40,3,1,2,5,2,2,7,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,1
1,1,1,1,30,2,1,2,5,2,2,6,4,1,4,4,1,4,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,30,1,0,0,0,1,0
4,1,2,2,35,3,5,2,5,2,2,8,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,1,1
3,1,1,1,54,2,2,0,5,2,2,6,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,54,1,0,0,0,1,0
3,1,1,4,58,3,1,2,5,2,2,8,4,1,4,3,1,4,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,0
2,1,1,1,48,3,1,2,5,2,2,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,48,1,0,0,0,1,0
6,1,1,1,562,3,1,2,5,2,3,6,4,1,4,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,1,0
3,1,1,1,52,2,1,2,5,2,3,6,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,70,1,0,0,0,1,0
2,1,1,1,46,3,1,2,5,2,3,6,4,1,4,4,1,4,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,46,1,0,0,0,1,0
3,1,1,1,72,3,1,2,5,2,2,6,4,1,4,3,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,75,1,0,0,0,1,0
2,1,1,1,40,3,4,0,5,2,2,6,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,1,0,0,0,1,0
2,1,1,1,50,2,1,2,5,2,2,6,4,1,4,4,1,0,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
4,1,1,1,70,3,1,2,5,2,3,9,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,70,1,0,0,0,0,0
3,1,1,1,48,3,1,2,5,2,2,6,4,1,4,3,4,1,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,58,1,0,0,0,1,1
3,1,1,1,35,6,1,2,5,2,2,6,4,1,4,4,1,4,4,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,48,1,0,0,0,1,1
3,1,1,1,46,2,1,2,5,2,3,8,4,1,4,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,0,0
2,1,1,1,54,3,2,0,5,2,2,9,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,75,1,0,0,0,1,0
2,1,1,1,70,3,1,1,5,1,2,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,10000,1,0,0,0,0,0
4,1,1,1,70,3,1,1,5,1,3,1,2,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,970,1,0,0,0,0,0
2,1,1,1,96,3,1,2,5,2,3,9,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2000,1,0,0,0,0,0
4,1,1,1,60,3,1,2,5,2,2,9,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,80,1,0,0,0,0,0
3,1,1,1,54,3,1,2,5,2,2,9,4,1,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,780,1,0,0,0,1,0
3,1,1,1,90,3,1,1,5,1,4,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,130,1,0,0,0,0,0
4,1,1,4,70,3,2,0,5,2,3,3,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,1
2,1,1,1,45,3,2,0,5,2,2,9,4,1,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,70,1,0,0,0,1,0
3,1,1,1,70,3,2,0,5,1,3,9,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,10000,1,0,0,0,0,0
5,1,1,1,75,3,1,1,5,1,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,88,1,0,0,0,0,0
2,1,1,1,90,3,1,1,5,1,3,6,4,1,4,3,4,1,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,5000,1,0,5,6,0,0
2,1,1,1,63,3,2,0,5,2,3,9,4,1,4,3,1,4,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,75,1,0,0,0,1,0
4,1,1,1,100,3,1,1,5,1,3,6,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,10000,1,0,0,0,0,0
3,1,1,1,56,3,2,0,5,2,3,9,4,1,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,1,0
4,1,1,1,71,3,1,2,5,2,3,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,80,1,0,0,0,0,0
2,1,1,4,36,3,2,0,5,2,2,9,4,1,4,4,1,4,4,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,1,0
3,1,1,1,100,3,1,1,5,1,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1500,1,0,0,0,0,0
5,1,1,1,80,3,1,1,5,1,3,9,4,1,4,3,4,1,2,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,555,1,0,0,0,0,0
5,1,1,1,92,3,1,1,5,1,4,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,104,1,0,0,0,0,0
5,1,1,1,70,3,1,1,5,1,3,9,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,1
1,1,1,1,49,9,2,0,5,2,3,9,4,1,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,70,1,0,0,0,1,0
5,1,1,1,120,3,1,2,5,2,2,2,2,1,4,4,4,1,4,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,123,1,0,0,0,0,0
4,1,1,2,72,3,1,2,5,2,3,6,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,1
5,1,1,1,70,3,1,1,5,1,4,6,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,90,1,0,0,0,0,1
5,1,1,1,63,3,1,2,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,163,1,0,0,0,1,1
4,1,1,1,96,3,1,1,5,1,3,6,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,1
4,1,1,1,36,3,1,1,5,1,2,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,1
5,1,1,1,49,4,2,0,5,2,2,6,4,1,4,4,1,4,4,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1532,1,0,0,0,0,0
6,1,1,1,56,3,1,2,5,2,3,2,2,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,260,1,0,0,0,0,1
2,1,1,1,63,3,1,1,5,2,2,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,163,1,0,0,0,1,0
4,1,1,1,408,3,1,1,5,1,9,6,4,1,3,3,4,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,20900,1,0,0,0,0,0
4,1,1,1,60,8,1,1,5,1,3,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,60,1,0,0,0,1,1
6,1,1,1,48,3,1,2,5,2,2,6,4,1,4,3,3,3,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,14000,1,0,0,0,1,0
4,1,1,1,48,3,1,2,5,2,2,5,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,70,1,0,0,0,0,0
2,1,1,1,48,9,2,0,5,2,2,1,4,1,4,4,1,4,4,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,148,1,0,0,0,1,0
6,1,1,1,52,3,2,0,5,2,2,6,4,1,4,3,4,1,6,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,152,1,0,0,0,1,1
5,1,1,1,66,3,1,2,5,2,2,9,4,1,4,4,4,1,2,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,88,1,0,0,0,0,0
3,1,1,1,48,3,2,0,5,2,2,6,4,1,4,3,4,1,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,150,1,0,0,0,0,0
4,1,1,1,45,3,2,0,5,2,2,6,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,60,1,0,0,0,1,1
6,1,1,1,60,3,1,2,5,2,1,6,4,1,4,3,1,4,5,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,5060,1,0,0,0,1,0
7,1,1,1,72,3,1,2,5,2,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,90,1,0,0,0,0,1
3,1,1,1,72,3,1,2,5,2,2,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,90,1,0,0,0,1,0
7,1,1,1,100,3,1,1,5,1,3,6,4,1,4,4,4,1,4,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,15100,1,0,0,0,0,1
5,1,1,1,66,3,1,1,5,1,2,6,4,1,4,3,1,4,5,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,5066,1,0,0,0,0,1
4,1,1,1,60,2,1,2,5,2,3,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,90,1,0,0,0,0,0
1,1,2,2,48,3,1,2,5,2,2,6,4,1,4,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,1,0,0,0,1,0
4,1,1,1,40,3,2,0,5,2,2,6,4,1,4,3,4,1,2,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,140,1,0,0,0,0,0
4,1,1,1,72,3,1,2,5,2,3,6,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,80,1,0,0,0,1,1
3,1,1,1,48,2,2,0,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,60,1,0,0,0,1,0
4,1,1,1,36,3,1,2,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,40,1,0,0,0,1,1
6,1,1,1,180,3,1,1,5,1,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,450,1,0,0,0,1,0
3,1,1,1,54,3,2,0,5,2,1,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,80,1,0,0,0,1,0
3,1,1,1,56,3,1,2,5,2,2,6,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,65,1,0,0,0,1,1
6,1,1,1,90,3,1,1,5,1,3,5,4,1,3,3,4,1,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,750,1,0,0,0,1,0
4,1,1,1,36,3,1,2,5,2,2,2,2,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,60,1,0,0,0,0,0
2,1,1,1,45,9,2,0,5,2,2,6,4,1,4,3,1,0,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
3,1,1,1,56,3,1,2,5,2,2,6,4,1,4,4,2,2,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2,1,1,1,63,3,1,2,5,2,2,6,4,1,4,4,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,63,1,0,0,0,1,0
2,1,1,1,50,3,1,2,5,2,3,6,4,1,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,0
3,1,1,1,65,2,3,2,5,2,3,6,4,1,4,4,4,3,6,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
4,1,1,1,80,3,1,1,5,2,3,6,4,1,4,3,4,2,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,1,0
7,1,1,1,88,3,1,1,5,1,2,5,4,1,4,4,4,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,88,1,0,0,0,1,0
3,1,1,1,32,3,1,2,5,2,2,7,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
3,1,1,1,106,3,1,1,5,1,2,9,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,106,1,2,0,0,1,0
5,1,1,1,79,3,1,2,5,2,3,6,4,1,4,4,4,1,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
5,1,1,1,54,3,1,2,5,1,2,2,1,1,4,3,4,1,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,42,3,1,1,5,2,1,6,4,1,4,3,4,2,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,25,1,0,0,0,1,1
2,1,4,1,90,3,1,1,5,1,2,7,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
4,1,1,1,120,3,1,1,5,1,2,6,4,3,4,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,120,1,0,0,0,1,1
5,1,1,1,90,3,1,1,5,1,2,9,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1340,1,0,0,0,0,1
3,1,1,1,72,3,1,2,5,1,4,7,4,1,4,4,4,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,79,1,0,0,0,1,0
4,1,1,1,35,3,1,2,5,2,2,7,4,1,4,3,4,2,6,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1320,1,0,0,0,1,1
4,1,1,1,101,3,1,1,5,1,2,6,4,3,4,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1351,1,0,0,0,1,1
3,1,1,2,36,3,1,2,5,2,2,8,4,1,4,3,1,0,4,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,5360,1,0,0,0,1,0
2,1,2,2,23,1,3,2,2,1,2,7,4,1,5,4,2,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
3,1,1,1,54,3,1,1,5,2,2,8,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,5254,1,0,0,0,0,0
3,1,1,1,35,3,1,1,5,2,2,6,4,1,4,4,4,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2500,1,0,0,0,1,0
4,1,1,1,28,7,2,0,6,2,1,8,4,1,4,4,3,3,4,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,628,1,0,0,0,0,0
4,1,1,1,54,3,1,2,5,2,2,8,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2500,1,0,0,0,0,0
3,1,1,1,32,3,1,1,5,2,2,7,4,1,4,3,4,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,50,1,0,0,0,0,0
2,1,1,1,36,7,5,2,5,2,2,8,4,1,4,3,1,0,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,890,1,0,0,0,0,0
3,1,1,1,50,3,5,2,5,2,3,8,4,1,3,3,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,150,1,0,0,0,0,1
1,1,1,1,28,7,5,2,5,2,1,8,4,1,5,4,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1038,1,0,0,0,1,0
2,1,1,1,28,3,1,2,5,2,2,8,4,1,4,3,1,0,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,38,1,0,0,0,0,0
2,1,1,1,28,7,5,2,5,2,2,8,4,1,4,4,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3500,1,0,0,0,0,0
2,1,1,1,50,7,5,2,6,2,2,7,4,1,4,4,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,84,1,0,0,0,1,0
3,1,1,1,50,3,5,2,5,2,3,8,4,1,4,3,1,0,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2458,1,0,0,0,0,0
1,1,1,1,48,3,5,2,5,2,2,8,4,1,5,4,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2856,1,0,0,0,0,0
2,1,1,1,50,3,1,2,5,2,3,8,4,1,4,3,4,1,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1320,1,0,0,0,1,0
2,1,1,1,63,3,1,2,5,2,2,8,4,1,4,4,1,0,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1500,1,0,0,0,0,0
4,1,1,1,42,3,1,2,5,2,3,8,4,1,4,3,4,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
2,1,1,1,30,3,1,2,6,2,2,9,4,1,4,4,1,0,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
4,1,1,1,49,3,1,2,5,2,2,7,4,1,4,4,4,1,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
3,1,1,1,42,2,5,2,5,2,3,8,4,1,4,4,1,0,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
3,1,1,1,28,3,5,2,5,2,2,8,4,1,4,4,1,0,4,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
3,1,1,1,80,3,1,2,5,2,3,8,4,1,4,3,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
6,1,1,1,40,3,1,1,5,1,2,8,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,10564,1,0,0,0,0,0
4,1,1,1,24,3,1,2,5,2,3,8,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2534,1,0,0,0,0,1
4,1,1,1,40,3,1,2,5,2,2,8,4,1,4,3,4,1,3,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,5560,1,0,0,0,0,0
5,1,1,1,68,3,1,2,5,2,2,8,4,1,4,4,1,3,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,70,1,0,0,0,0,0
2,1,1,1,12,3,1,2,5,2,3,8,4,1,4,4,2,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,650,1,0,0,0,0,0
4,1,1,4,40,6,2,0,5,2,2,2,1,1,4,3,1,4,4,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,0,1
4,1,1,1,120,3,1,2,5,2,3,2,1,1,4,3,4,1,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,120,1,0,0,0,1,0
6,2,1,1,48,3,1,2,5,2,2,6,4,1,4,4,1,4,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2548,1,0,0,0,1,1
7,1,1,1,80,3,1,2,5,2,3,2,1,1,4,3,1,4,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,80,1,0,0,0,1,1
3,1,1,1,36,3,2,0,5,2,2,8,4,1,4,4,1,4,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,36,1,0,0,3,1,0
3,1,1,1,120,3,1,2,5,2,4,8,4,1,4,3,4,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,5120,1,0,0,0,1,0
5,1,1,1,72,3,1,2,5,2,3,6,4,1,4,4,1,4,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,72,1,0,0,0,0,1
4,1,1,1,96,2,1,2,5,2,3,8,4,1,5,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,1,0,0,0,1,1
5,1,1,1,75,3,1,2,5,2,2,8,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,400,1,0,0,0,0,0
4,1,1,1,82,9,2,0,5,2,2,8,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,95,1,0,0,0,0,1
4,1,1,1,60,3,2,0,5,2,3,8,4,1,4,4,4,1,2,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,95,1,0,0,0,0,0
4,1,1,1,60,9,5,2,5,2,2,7,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,790,1,0,0,0,0,1
4,1,1,1,72,3,2,0,5,2,2,8,4,1,5,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,104,1,0,0,0,0,1
4,1,1,1,96,3,1,2,5,2,3,8,4,1,4,4,4,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,10098,1,0,0,0,0,0
4,1,1,1,60,7,2,0,5,2,2,7,4,1,4,4,1,4,4,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,388,1,0,0,0,0,0
3,1,1,1,54,3,1,2,5,2,2,5,4,1,4,4,4,1,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,3300,1,0,0,0,1,0
2,1,1,1,72,9,2,0,5,2,2,8,4,1,5,4,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2000,1,0,0,0,0,0
5,1,1,4,50,3,1,2,5,2,2,1,4,1,4,4,4,1,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,1,1
4,1,1,4,60,3,1,2,5,2,2,3,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,0,0
7,1,1,1,80,3,1,1,5,2,2,1,1,1,4,3,1,4,4,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1000,1,0,0,0,0,1
1,1,1,1,72,3,1,1,5,2,2,8,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4720,1,0,0,0,0,0
4,1,1,1,72,9,2,0,5,2,4,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1500,1,0,0,0,0,1
6,1,1,1,59,3,1,1,5,2,2,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3000,1,0,0,0,1,1
5,1,1,1,96,3,1,1,5,2,3,9,4,1,4,2,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,4000,1,0,0,6,0,0
4,1,1,1,80,3,1,2,5,2,3,6,4,1,4,3,1,4,4,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,150,1,0,0,0,1,0
5,1,1,1,85,3,1,2,5,2,2,1,4,1,4,3,1,4,4,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,105,1,0,0,0,1,1
8,1,1,1,97,3,1,1,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,5000,1,0,0,0,0,0
3,1,1,1,55,3,2,0,5,2,2,1,4,1,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,83,1,0,0,0,1,0
3,1,1,1,60,3,1,2,5,2,3,9,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,700,1,0,0,0,1,0
3,2,1,1,30,3,1,2,5,2,2,6,4,1,4,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,1,0,0,0,1,0
4,1,1,1,48,3,1,2,3,2,3,6,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,1
5,1,1,1,42,3,1,2,5,2,2,6,4,1,4,3,4,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,0,1
3,1,1,1,50,3,1,2,5,2,3,7,4,1,4,3,4,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2142,1,0,0,0,0,0
4,1,1,1,120,3,1,1,5,1,2,6,4,1,4,2,4,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
6,2,1,1,67,3,1,2,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
1,1,1,1,50,2,1,2,5,2,1,6,4,1,4,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,1,0,0,2,1,0
5,1,1,1,99,3,1,1,5,1,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,0
4,1,1,1,90,3,1,1,5,2,2,9,4,1,4,4,4,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
